"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Inter Mountain Basins Big Sagebrush Steppe","Arizona/New Mexico Mountains",108826,0,9.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.6,-8.45,NA,18.3,NA,108826,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53,2.15,NA,8.15,NA,108826,0,1.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,2.08,NA,7.9,NA,108826,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,2.33,NA,8.56,NA,108826,0,1.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1,1.49,NA,1.036,NA,100,0,0,0,100,100,0,23.913,0,0,0,0,0,0,0,0,0,0,0
"2","Inter Mountain Basins Big Sagebrush Steppe","Arizona/New Mexico Plateau",150072,0,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.5,-7.77,NA,19.57,NA,150072,0,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,2.12,NA,8.47,NA,150072,0,1.317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.43,2.04,NA,8.02,NA,150072,0,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.54,2.22,NA,9.47,NA,150072,0,1.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.56,NA,1.082,NA,100,0,0,0,93.75,100,0,37.5,0,0,0,0,0,0,0,0,0,0,0
"3","Inter Mountain Basins Big Sagebrush Steppe","Aspen Parkland/Northern Glaciated Plains",327459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327459,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Inter Mountain Basins Big Sagebrush Steppe","Blue Mountains",70911,0,8.43,NA,NA,NA,NA,NA,NA,218,NA,NA,210,NA,38.7,NA,26.6,-6.17,NA,10.01,16.28,70911,0,1.11,NA,NA,NA,NA,NA,NA,151,NA,NA,157,NA,2.42,NA,1.67,2.73,NA,1.63,2.625,70911,0,0.926,NA,NA,NA,NA,NA,NA,67.9,NA,NA,83.2,NA,2.16,NA,1.67,2.23,NA,-5.04,1.49,70911,0,1.22,NA,NA,NA,NA,NA,NA,362,NA,NA,362,NA,2.64,NA,1.67,3.2,NA,6.81,9.21,70911,0,1.63,NA,NA,NA,NA,NA,NA,1.1,NA,NA,1.11,NA,1.03,NA,1.01,1.58,NA,0.369,1.096,100,0,1.7499,0,0.103,100,0,3.654,8.286,0,0,0,0,0,0,22.34,0,0,17.859
"5","Inter Mountain Basins Big Sagebrush Steppe","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","Inter Mountain Basins Big Sagebrush Steppe","Canadian Rockies",104960,0,5.3,NA,NA,NA,NA,NA,NA,194,NA,NA,NA,NA,NA,NA,NA,-10.6,NA,9.42,13.64,104960,0,1.19,NA,NA,NA,NA,NA,NA,123.9,NA,NA,NA,NA,NA,NA,NA,3.49,NA,3.35,8.75,104960,0,1.161,NA,NA,NA,NA,NA,NA,116.4,NA,NA,NA,NA,NA,NA,NA,3.12,NA,-7.1,8.75,104960,0,1.23,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,NA,NA,NA,3.75,NA,6.63,8.75,104960,0,1.62,NA,NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,1.39,NA,0.841,1.118,100,0,0,0,0,100,0,27.273,3.03,0,0,0,0,0,0,12.12,0,0,0
"7","Inter Mountain Basins Big Sagebrush Steppe","Cascades",46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46434,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,1.927,0,0,100,0,0.101,33.266,0,0,0,0,0,0,72.82,0,0,63.7931
"8","Inter Mountain Basins Big Sagebrush Steppe","Central Basin and Range",309946,0,7.88,NA,NA,NA,NA,NA,NA,149,NA,NA,135,NA,35.1,NA,NA,-9.44,NA,6.42,20.53,309946,0,1.36,NA,NA,NA,NA,NA,NA,105.7,NA,NA,103,NA,2.37,NA,NA,2.56,NA,-5.97,10.744,309946,0,1.28,NA,NA,NA,NA,NA,NA,73.4,NA,NA,73.4,NA,2.37,NA,NA,1.95,NA,-7.22,8.91,309946,0,1.43,NA,NA,NA,NA,NA,NA,153,NA,NA,142,NA,2.37,NA,NA,3.24,NA,4.52,12.24,309946,0,1.72,NA,NA,NA,NA,NA,NA,1.11,NA,NA,1.11,NA,1,NA,NA,1.37,NA,-0.977,1.056,100,0,0.1585,0,0,100,0,3.962,14.739,0,0,0,0,0,0,2.85,0,0,2.3772
"9","Inter Mountain Basins Big Sagebrush Steppe","Central California Valley",46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46126,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Inter Mountain Basins Big Sagebrush Steppe","Central Great Plains",274963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274963,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
