"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"12","Southern Rocky Mountain Ponderosa Pine Woodland","Mojave Basin and Range",129599,0,10.24,NA,NA,NA,NA,NA,87.5,126,NA,NA,93.9,NA,38.5,NA,NA,-4.75,34,22,27.24,129599,0,1.3,NA,NA,NA,NA,NA,56.8,79.6,NA,NA,64.3,NA,2.1,NA,NA,2.32,-1.51,9,4.29,129599,0,1.15,NA,NA,NA,NA,NA,56.8,60.6,NA,NA,60.6,NA,1.81,NA,NA,1.63,-1.61,8.53,4.25,129599,0,1.39,NA,NA,NA,NA,NA,56.8,115.1,NA,NA,72.4,NA,2.66,NA,NA,2.51,-1.4,9.26,4.33,129599,0,1.74,NA,NA,NA,NA,NA,1.09,1.13,NA,NA,1.17,NA,1.02,NA,NA,1.99,-1.07,1.07,1.215,100,0,16.1765,0,0,100,2.941,4.41,2.941,0,0,0,0,0,1.47,8.824,0,0,5.882
"13","Southern Rocky Mountain Ponderosa Pine Woodland","Nebraska Sand Hills",59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","Southern Rocky Mountain Ponderosa Pine Woodland","Northern Basin and Range",142200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,142200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","Southern Rocky Mountain Ponderosa Pine Woodland","Northwestern Glaciated Plains",405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405775,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Southern Rocky Mountain Ponderosa Pine Woodland","Northwestern Great Plains",357584,0,7.76,NA,NA,NA,NA,NA,NA,159,NA,NA,NA,NA,NA,NA,NA,-10.13,NA,NA,3.41,357584,0,1.19,NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,3.14,NA,NA,-13.25,357584,0,1.17,NA,NA,NA,NA,NA,NA,83.9,NA,NA,NA,NA,NA,NA,NA,3.03,NA,NA,-14.19,357584,0,1.21,NA,NA,NA,NA,NA,NA,132.4,NA,NA,NA,NA,NA,NA,NA,3.31,NA,NA,-12.3,357584,0,1.15,NA,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,1.34,NA,NA,-1.223,100,0,0,0,0,100,0,0,20,0,0,0,0,0,0,100,0,0,0
"17","Southern Rocky Mountain Ponderosa Pine Woodland","Piedmonts and Plains with Grasslands, Xeric Shrub, and Oak and Conifer Forests",130013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130013,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","Southern Rocky Mountain Ponderosa Pine Woodland","Sierra Nevada",52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","Southern Rocky Mountain Ponderosa Pine Woodland","Snake River Plain",53626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53626,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","Southern Rocky Mountain Ponderosa Pine Woodland","Sonoran Desert",223640,0,16.75,NA,NA,NA,NA,NA,NA,152,NA,132,NA,NA,46,NA,NA,2.1,32.6,NA,NA,223640,0,1.18,NA,NA,NA,NA,NA,NA,95.1,NA,85.2,NA,NA,2.82,NA,NA,2.07,-1.5,NA,NA,223640,0,1.15,NA,NA,NA,NA,NA,NA,95.1,NA,85.2,NA,NA,2.79,NA,NA,1.73,-1.66,NA,NA,223640,0,1.25,NA,NA,NA,NA,NA,NA,95.1,NA,85.2,NA,NA,2.85,NA,NA,2.22,-1.26,NA,NA,223640,0,1.78,NA,NA,NA,NA,NA,NA,1.12,NA,1.01,NA,NA,1.04,NA,NA,1.91,-1.09,NA,NA,100,0,50,0,0,100,100,0,0,0,0,0,0,0,0,25,0,25,0
"21","Southern Rocky Mountain Ponderosa Pine Woodland","Southern and Baja California Pine-Oak Mountains",19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Southern Rocky Mountain Ponderosa Pine Woodland","Southern Rockies",145700,0,6.27,NA,NA,NA,NA,NA,NA,194,NA,202,NA,NA,42.8,NA,25.7,-11.28,37.6,13.1,8.56,145700,0,1.25,NA,NA,NA,NA,NA,NA,134.9,NA,141.8,NA,NA,2.32,NA,1.52,2.1,-2.08,5.31,6.91,145700,0,1.17,NA,NA,NA,NA,NA,NA,68.5,NA,67.4,NA,NA,2.32,NA,1.3,1.05,-2.33,-11.79,-13.06,145700,0,1.4,NA,NA,NA,NA,NA,NA,234.2,NA,224.8,NA,NA,2.32,NA,1.7,3.41,-1.92,11.87,14.66,145700,0,1.41,NA,NA,NA,NA,NA,NA,1.18,NA,1.19,NA,NA,1.01,NA,1.13,1.4,-1.03,0.871,0.915,100,0,0.0233,0,62.74,99.1,1.465,30.56,12.814,0,0,0,0,0,0,50.372,0,27.28,0
"23","Southern Rocky Mountain Ponderosa Pine Woodland","Southwestern Tablelands",198834,0,9.75,NA,NA,NA,NA,NA,NA,211,NA,208,NA,NA,43.1,NA,29.1,-8.87,NA,19.4,4.53,198834,0,1.24,NA,NA,NA,NA,NA,NA,148.7,NA,147.7,NA,NA,2.39,NA,1.42,2.43,NA,4.14,-4.87,198834,0,1.19,NA,NA,NA,NA,NA,NA,104.9,NA,103.5,NA,NA,2.39,NA,1.4,1.65,NA,1.4,-4.99,198834,0,1.37,NA,NA,NA,NA,NA,NA,197.8,NA,197.8,NA,NA,2.39,NA,1.44,3.04,NA,8.66,-4.8,198834,0,1.27,NA,NA,NA,NA,NA,NA,1.28,NA,1.27,NA,NA,1.01,NA,1.03,1.45,NA,1.135,-1.09,100,0,0.1842,0,1.84,97.4,0,29.1,0.552,0,0,0,0,0,0,89.687,0,86.56,0
"24","Southern Rocky Mountain Ponderosa Pine Woodland","Wasatch and Uinta Mountains",45693,0,6.21,NA,NA,NA,NA,NA,NA,329,NA,NA,NA,NA,40.8,NA,NA,-10.35,35.4,10.5,10.1,45693,0,1.41,NA,NA,NA,NA,NA,NA,210.3,NA,NA,NA,NA,2.67,NA,NA,2.87,-2.06,-2.52,9.64,45693,0,1.33,NA,NA,NA,NA,NA,NA,186,NA,NA,NA,NA,1.88,NA,NA,1.4,-2.33,-10.79,4.37,45693,0,1.47,NA,NA,NA,NA,NA,NA,234.6,NA,NA,NA,NA,3.33,NA,NA,3.52,-1.79,10.3,15.64,45693,0,1.64,NA,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,1.22,NA,NA,1.77,-1.06,-0.287,1.28,100,0,60.1064,0,0,100,26.064,25.18,37.411,0,0,0,0,0,0,0.355,0,0,0
"25","Southern Rocky Mountain Ponderosa Pine Woodland","Wyoming Basin",132682,0,5.79,NA,NA,NA,NA,NA,NA,145,NA,NA,NA,NA,NA,NA,25.8,-11.65,NA,11.1,9.09,132682,0,1.32,NA,NA,NA,NA,NA,NA,96.4,NA,NA,NA,NA,NA,NA,1.43,2.42,NA,5.64,8.06,132682,0,1.2,NA,NA,NA,NA,NA,NA,55.7,NA,NA,NA,NA,NA,NA,1.37,1.29,NA,4.63,-13.46,132682,0,1.46,NA,NA,NA,NA,NA,NA,145.2,NA,NA,NA,NA,NA,NA,1.51,3.26,NA,6.83,16.21,132682,0,1.47,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,1.05,1.37,NA,1.167,0.797,100,0,0,0,15.09,99.1,0,16.04,15.094,0,0,0,0,0,0,32.075,0,0,0
