"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Southern Rocky Mountain Ponderosa Pine Woodland","Arizona/New Mexico Mountains",108826,0,9.68,18.8,1.0043,NA,76.5,16.04,52,203,65.3,NA,NA,NA,44.4,NA,28.3,-6.94,29.3,17.87,12,108826,0,1.65,1.71,1.93,NA,-37.7,10.42,-30.2,-56.8,27.39,NA,NA,NA,2.37,NA,1.7,2.15,-1.41,4.09,5.78,108826,0,1.54,1.47,1.73,NA,-70.4,3.982,-51.1,-93.1,11.5,NA,NA,NA,2.09,NA,1.17,1.39,-1.41,-9.78,3.48,108826,0,1.79,1.94,2.2,NA,-19.5,25.62,-18.9,-42.7,66.35,NA,NA,NA,3.08,NA,2.29,3.33,-1.41,11.4,9.36,108826,0,1.86,1.7,1.68,NA,-1.18,2.27,-1.66,-1.13,1.35,NA,NA,NA,1.06,NA,1.17,1.78,-1.05,1.121,1.314,100,0,3.32,0,61.47,100,0.0332,32.16,27.85,100,100,0,14.8,99.9,90.3,0.962,28,0,0
"2","Southern Rocky Mountain Ponderosa Pine Woodland","Arizona/New Mexico Plateau",150072,0,9.73,19.8,0.1476,NA,54.3,14.86,43.5,153,56.9,NA,NA,NA,40.8,NA,29.4,-7.71,38.2,19.19,11.82,150072,0,1.68,1.78,1.97,NA,-30.3,9.8,-35.5,-35.5,21.31,NA,NA,NA,2.05,NA,1.86,2.53,-1.69,6.35,7.37,150072,0,1.61,1.55,1.72,NA,-60.9,4.026,-50.9,-40.1,11.97,NA,NA,NA,1.81,NA,1.35,1.4,-1.75,-9.85,5.08,150072,0,1.74,1.98,2.12,NA,-16.8,21.2,-19.7,-32.4,44.87,NA,NA,NA,2.31,NA,2.18,3.67,-1.66,11.78,9.81,150072,0,1.92,1.7,1.69,NA,-1.12,2.59,-2.04,-1.06,1.38,NA,NA,NA,1.04,NA,1.29,1.97,-1.1,0.989,1.373,100,0,1.17,0,98.83,100,0.9747,27.68,15.2,100,100,0,28.3,100,96.9,0.975,53.8,0,0
"3","Southern Rocky Mountain Ponderosa Pine Woodland","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Southern Rocky Mountain Ponderosa Pine Woodland","Central Basin and Range",309946,0,10.35,20.8,0.8234,NA,61.8,18.4,33.5,125,77.7,NA,NA,NA,37.7,NA,29.8,-5.38,35.9,1.78,15.09,309946,0,1.83,1.8,2.32,NA,-44.3,14.21,-44.6,-55.4,25.19,NA,NA,NA,2.25,NA,1.8,3.48,-2.22,-7.31,5.99,309946,0,1.77,1.75,2.11,NA,-54.9,9.107,-50.2,-64.5,19.76,NA,NA,NA,1.9,NA,1.73,2.99,-2.32,-7.31,3.7,309946,0,1.92,1.83,2.64,NA,-34.2,17.72,-38.4,-49.8,40.44,NA,NA,NA,2.84,NA,1.91,4.21,-1.92,-7.31,9.19,309946,0,2.23,1.59,1.94,NA,-1.25,3.69,-2.87,-1.08,1.36,NA,NA,NA,1.11,NA,1.21,2.38,-1.12,-1.004,1.093,100,0,80,0,100,100,20,1.67,48.33,100,100,0,45,100,100,11.667,100,0,0
"5","Southern Rocky Mountain Ponderosa Pine Woodland","Central Great Plains",274963,0,9.59,22.3,NA,NA,NA,13.59,61.4,NA,NA,NA,NA,NA,NA,NA,NA,-11.31,NA,19.79,NA,274963,0,1.63,2.09,NA,NA,NA,8.4,-29.3,NA,NA,NA,NA,NA,NA,NA,NA,3.86,NA,3.74,NA,274963,0,1.62,2.09,NA,NA,NA,7.716,-30.5,NA,NA,NA,NA,NA,NA,NA,NA,3.77,NA,3.74,NA,274963,0,1.63,2.1,NA,NA,NA,9.4,-27.8,NA,NA,NA,NA,NA,NA,NA,NA,3.97,NA,3.74,NA,274963,0,1.44,1.45,NA,NA,NA,1.85,-1.49,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,1.01,NA,100,0,0,0,0,100,0,25,0,100,0,0,0,100,100,0,0,0,0
"6","Southern Rocky Mountain Ponderosa Pine Woodland","Chihuahuan Desert",509458,0,13.67,22.9,4.7895,NA,NA,9.47,69.7,NA,43.5,NA,NA,NA,NA,NA,30.1,-3.42,NA,22.34,18.06,509458,0,1.69,1.72,1.98,NA,NA,7.48,-28.7,NA,19.85,NA,NA,NA,NA,NA,1.78,1.73,NA,2.15,5.52,509458,0,1.67,1.66,1.96,NA,NA,4.515,-34.7,NA,14,NA,NA,NA,NA,NA,1.74,1.55,NA,1.93,5.29,509458,0,1.73,1.87,2.05,NA,NA,16.39,-24.4,NA,30.09,NA,NA,NA,NA,NA,1.8,1.9,NA,2.77,5.66,509458,0,1.93,1.69,1.86,NA,NA,2.34,-1.24,NA,1.2,NA,NA,NA,NA,NA,1.14,1.63,NA,1.318,1.236,100,0,0,0,9.09,100,0,13.64,6.82,100,100,0,0,100,100,0,25,0,0
"7","Southern Rocky Mountain Ponderosa Pine Woodland","Colorado Plateaus",134931,0,7.82,18.7,-2.5723,NA,49.5,19.99,25.7,130,77.4,NA,NA,NA,37.7,NA,28.4,-9.7,38.1,16.04,8.67,134931,0,1.89,1.96,2.26,NA,-36.7,14.71,-43,-50,28.5,NA,NA,NA,2.1,NA,2.04,3.82,-1.91,4.98,11.46,134931,0,1.69,1.71,1.82,NA,-58.1,6.654,-55.1,-82.1,10.9,NA,NA,NA,1.57,NA,1.68,2.59,-2.52,-10.35,4.84,134931,0,2.11,2.12,2.6,NA,-18.7,30.4,-28.2,-27.5,56.88,NA,NA,NA,2.68,NA,2.28,4.63,-1.34,12.64,18.71,134931,0,2.21,1.66,2.26,NA,-1.25,3.2,-3.15,-1.11,1.73,NA,NA,NA,1.12,NA,1.34,2.85,-1.13,0.726,1.318,100,0,47.53,0,100,100,67.7632,33.14,23.93,100,100,0,75.1,100,100,24.836,88.8,0,0
"8","Southern Rocky Mountain Ponderosa Pine Woodland","Edwards Plateau",74964,0,17.69,27.3,7.6051,NA,66.2,18.06,43.1,NA,65,NA,NA,NA,NA,NA,NA,-1.31,NA,NA,NA,74964,0,1.68,1.68,2.05,NA,-55,13.74,-49.5,NA,25,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,74964,0,1.64,1.63,2.02,NA,-55.3,12.918,-53,NA,22.91,NA,NA,NA,NA,NA,NA,2.22,NA,NA,NA,74964,0,1.7,1.72,2.07,NA,-54.7,15.37,-47.4,NA,27.95,NA,NA,NA,NA,NA,NA,2.35,NA,NA,NA,74964,0,1.49,1.41,1.21,NA,-1.02,4.03,-3.27,NA,1.26,NA,NA,NA,NA,NA,NA,1.34,NA,NA,NA,100,0,0,0,0,100,0,0,0,100,100,0,14.3,100,100,0,100,0,0
"9","Southern Rocky Mountain Ponderosa Pine Woodland","High Plains",288315,0,9.29,20.8,-1.3304,NA,70.3,11.17,55,NA,NA,NA,NA,NA,NA,NA,31,-9.35,39.1,17.35,NA,288315,0,1.61,1.75,2.13,NA,-34.6,5.83,-27.9,NA,NA,NA,NA,NA,NA,NA,1.7,3.52,-2.17,4.6,NA,288315,0,1.55,1.62,2,NA,-40.8,3.082,-36.4,NA,NA,NA,NA,NA,NA,NA,1.56,3.33,-2.25,-4.72,NA,288315,0,1.72,1.92,2.33,NA,-31.3,9.48,-20.8,NA,NA,NA,NA,NA,NA,NA,2.11,3.91,-2.06,6.75,NA,288315,0,1.44,1.4,1.26,NA,-1.05,1.57,-1.8,NA,NA,NA,NA,NA,NA,NA,1.19,1.64,-1.03,1.135,NA,100,0,0,0,100,100,14.6893,31.07,0,100,100,0,16.4,98.3,98.3,0,0,0,0
"10","Southern Rocky Mountain Ponderosa Pine Woodland","Madrean Archipelago",74690,0,12.66,20.9,4.6553,NA,NA,12.52,62.7,NA,49.3,NA,NA,NA,43.7,NA,NA,-2.66,NA,20.06,16.35,74690,0,1.6,1.56,1.88,NA,NA,8.4,-27.8,NA,19.86,NA,NA,NA,2.59,NA,NA,1.95,NA,5.67,4.46,74690,0,1.51,1.43,1.79,NA,NA,4.537,-32,NA,15.45,NA,NA,NA,2.26,NA,NA,1.73,NA,-8.28,3.69,74690,0,1.68,1.66,1.96,NA,NA,19.57,-23.4,NA,24.66,NA,NA,NA,3.15,NA,NA,2.31,NA,9.27,5.83,74690,0,1.95,1.87,1.73,NA,NA,2.12,-1.54,NA,1.21,NA,NA,NA,1.09,NA,NA,1.82,NA,1.066,1.184,100,0,21.95,0,0,100,0,23.17,23.17,100,100,0,0,100,100,0,12.2,0,0
