"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"1","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Arizona/New Mexico Mountains",108826,0,8.55,17.5,0.0528,NA,89.4,19.77,49.2,202,80.8,NA,NA,NA,45,NA,26.2,-7.42,NA,16.3,11.17,108826,0,1.65,1.72,1.94,NA,-44.1,12.12,-31.2,-59.2,33.3,NA,NA,NA,2.37,NA,1.73,2.3,NA,5.2378,5.52,108826,0,1.54,1.49,1.75,NA,-70.4,4.75,-51.1,-93.1,16.1,NA,NA,NA,2.1,NA,1.26,1.58,NA,-9.5,3.48,108826,0,1.78,1.92,2.16,NA,-26.6,25.62,-19.2,-42.7,66.4,NA,NA,NA,3.02,NA,2.29,3.33,NA,11.4,8.34,108826,0,1.84,1.7,1.69,NA,-1.19,2.15,-1.79,-1.16,1.43,NA,NA,NA,1.05,NA,1.2,1.85,NA,1.1019,1.28,100,0,11,0,60.31,100,0,29.67,38.02,100,100,0,23.3,99.7,92.1,2.65,20.47,0,0
"2","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Arizona/New Mexico Plateau",150072,0,7.17,17.1,-2.2748,NA,59.3,19.81,39.1,163,73.2,NA,NA,NA,41.1,NA,26.4,-9.72,37.4,16.57,NA,150072,0,1.7,1.82,2,NA,-35.2,13.01,-35.9,-36.7,26.4,NA,NA,NA,2.06,NA,1.9,3.07,-1.69,7.3295,NA,150072,0,1.65,1.63,1.86,NA,-47.8,7.33,-49.6,-40.1,14.1,NA,NA,NA,1.81,NA,1.55,2.37,-1.72,3.21,NA,150072,0,1.74,1.97,2.12,NA,-18.7,21.2,-25.3,-33.3,41.7,NA,NA,NA,2.31,NA,2.16,3.67,-1.66,9.95,NA,150072,0,1.95,1.74,1.75,NA,-1.08,2.7,-2.19,-1.04,1.38,NA,NA,NA,1.04,NA,1.36,2.3,-1.11,1.1005,NA,100,0,21.95,0,100,100,12.2,17.07,0,100,100,0,12.2,100,100,4.88,53.66,0,0
"3","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Blue Mountains",70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","California Coastal Sage, Chaparral, and Oak Woodlands",123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123988,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Central Basin and Range",309946,0,6.94,17.4,-2.355,NA,63.1,23.39,29.2,193,85.4,NA,NA,NA,37.3,NA,26.9,-8.54,35.2,9.01,11.41,309946,0,1.94,1.86,2.62,NA,-47.7,14.87,-42.8,-62.7,30.4,NA,NA,NA,2.79,NA,1.89,4.28,-2.45,0.0789,8.74,309946,0,1.81,1.67,2.24,NA,-97.4,4.24,-58.2,-93,17.7,NA,NA,NA,2.09,NA,1.66,3.32,-3,-9.2,1.7,309946,0,2.12,2.07,2.83,NA,-31,24.97,-31.1,-36.8,49.9,NA,NA,NA,3.87,NA,2.15,4.69,-1.92,7.17,14.42,309946,0,2.31,1.47,1.93,NA,-1.39,3.11,-2.86,-1.08,1.45,NA,NA,NA,1.17,NA,1.18,2.31,-1.1,0.1438,1.21,100,0,90.18,0,99.39,100,75.5,3.27,59.1,100,100,0,87.9,100,100,11.04,37.83,0,0
"6","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Chihuahuan Desert",509458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509458,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Colorado Plateaus",134931,0,6.79,17.7,-3.4821,NA,55.5,24.22,22.5,137,91.6,NA,NA,NA,36.5,NA,27,-10.09,37.1,15.12,12.33,134931,0,1.94,1.97,2.37,NA,-41.7,17.18,-43.5,-58.5,32.5,NA,NA,NA,2.21,NA,2.06,4.01,-2.06,1.275,11.06,134931,0,1.72,1.71,1.88,NA,-58.1,7.02,-54.1,-73.2,15.5,NA,NA,NA,1.69,NA,1.68,3.01,-2.59,-9.31,4.94,134931,0,2.08,2.11,2.6,NA,-20.4,30.4,-29.3,-36.6,51.4,NA,NA,NA,2.68,NA,2.22,4.71,-1.34,11.28,15.96,134931,0,2.29,1.6,2.36,NA,-1.21,3.29,-3.19,-1.08,1.71,NA,NA,NA,1.12,NA,1.31,2.91,-1.15,0.1942,1.29,100,0,63.98,0,100,100,77.5,16.82,45.5,100,100,0,83.4,100,100,21.09,81.75,0,0
"8","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","High Plains",288315,0,10.42,20.8,0.7922,NA,77.1,21.37,40.9,NA,NA,NA,NA,NA,NA,NA,29.9,-6.82,NA,NA,NA,288315,0,1.68,1.89,2.16,NA,-36.4,7.69,-27.1,NA,NA,NA,NA,NA,NA,NA,1.98,3.73,NA,NA,NA,288315,0,1.68,1.89,2.16,NA,-36.4,7.55,-27.1,NA,NA,NA,NA,NA,NA,NA,1.98,3.71,NA,NA,NA,288315,0,1.69,1.89,2.17,NA,-36.4,7.83,-27.1,NA,NA,NA,NA,NA,NA,NA,1.99,3.75,NA,NA,NA,288315,0,1.72,1.69,1.54,NA,-1.06,1.13,-1.76,NA,NA,NA,NA,NA,NA,NA,1.37,2.07,NA,NA,NA,100,0,0,0,100,100,0,0,0,100,100,0,50,100,100,0,0,0,0
"9","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Idaho Batholith",60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland","Madrean Archipelago",74690,0,11.17,19.5,3.2627,NA,NA,13.69,59.3,NA,NA,NA,NA,NA,43.6,NA,NA,-2.75,NA,20.89,15.41,74690,0,1.6,1.57,1.9,NA,NA,7.42,-27.8,NA,NA,NA,NA,NA,2.65,NA,NA,2.09,NA,5.0315,4.84,74690,0,1.56,1.5,1.83,NA,NA,5.29,-32,NA,NA,NA,NA,NA,2.3,NA,NA,1.91,NA,-8.28,4.43,74690,0,1.61,1.6,1.95,NA,NA,10.03,-25.1,NA,NA,NA,NA,NA,3.15,NA,NA,2.31,NA,8.48,5.67,74690,0,1.98,1.89,1.84,NA,NA,1.63,-1.57,NA,NA,NA,NA,NA,1.11,NA,NA,2.04,NA,0.6983,1.24,100,0,82.35,0,0,100,0,35.29,35.29,100,100,0,0,100,100,0,0,0,0
