"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"18","Inter Mountain Basins Big Sagebrush Steppe","Klamath Mountains",48539,0,10.5,19.5,2.647,NA,NA,10.08,NA,NA,NA,NA,NA,NA,39.8,NA,NA,-2.2,NA,NA,19.458,48539,0,1.48,1.41,1.59,NA,NA,5.07,NA,NA,NA,NA,NA,NA,2.58,NA,NA,2.86,NA,NA,2.0641,48539,0,1.48,1.4,1.57,NA,NA,5.07,NA,NA,NA,NA,NA,NA,2.51,NA,NA,2.85,NA,NA,1.92,48539,0,1.48,1.41,1.6,NA,NA,5.07,NA,NA,NA,NA,NA,NA,2.64,NA,NA,2.87,NA,NA,2.21,48539,0,2.48,1.44,1.5,NA,NA,1.39,NA,NA,NA,NA,NA,NA,1.07,NA,NA,2.3,NA,NA,1.3726,100,0,100,0,0,100,0,0,100,100,100,0,0,50,0,0,0,0,0
"19","Inter Mountain Basins Big Sagebrush Steppe","Middle Rockies",164464,0,5.52,16.5,-5.032,NA,62,17.74,44,148,69.3,NA,NA,NA,35.7,NA,26.7,-11.71,41,11.24,7.311,164464,0,1.79,1.9,2.11,NA,-29.4,10.6,-27.9,-46,23.8,NA,NA,NA,2.46,NA,1.9,3.97,-2.71,5.19,6.9456,164464,0,1.56,1.52,1.67,NA,-59.3,2.31,-49.6,-59.8,6.69,NA,NA,NA,1.79,NA,1.51,3.26,-3.18,-8.7,-9.58,164464,0,2.12,2.09,2.74,NA,-13.6,34.51,-16,-33.2,48.6,NA,NA,NA,2.92,NA,2.26,4.69,-2.34,10.24,13.33,164464,0,2.51,1.82,1.95,NA,-1.27,2.76,-1.76,-1.09,1.58,NA,NA,NA,1.04,NA,1.1,1.99,-1.04,1.3054,0.8285,100,0,21.25,0,82.65,100,9.812,47.44,3.1,100,100,0,28.47,99.8,98.6,0.7679,64.221,0,0
"20","Inter Mountain Basins Big Sagebrush Steppe","Mojave Basin and Range",129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129599,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","Inter Mountain Basins Big Sagebrush Steppe","Nebraska Sand Hills",59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","Inter Mountain Basins Big Sagebrush Steppe","North Cascades",36809,0,7.64,17.9,-2.409,NA,55.6,12.95,48,NA,NA,NA,NA,11.6,32.8,NA,26.5,-7.02,NA,-2.3,16.83,36809,0,1.47,1.58,1.8,NA,-23.6,6.23,-25.1,NA,NA,NA,NA,0.399,2.38,NA,1.75,3.16,NA,1.491,5.6945,36809,0,1.33,1.34,1.63,NA,-30.3,3.04,-32.8,NA,NA,NA,NA,0.391,2.05,NA,1.67,2.66,NA,1.49,4.26,36809,0,1.53,1.78,1.87,NA,-17.5,9.62,-16,NA,NA,NA,NA,0.404,2.62,NA,1.85,3.82,NA,1.49,7.27,36809,0,1.98,1.54,1.66,NA,-1.12,1.42,-1.39,NA,NA,NA,NA,1,1.09,NA,1.03,1.72,NA,1.0273,1.0998,100,1.515,31.06,0,66.29,100,0,0.379,10.985,100,100,0,36.74,58.3,80.7,0,0,0,0
"23","Inter Mountain Basins Big Sagebrush Steppe","Northern Basin and Range",142200,0,8.14,18.5,-1.298,NA,47.4,11.63,38.9,126,51.8,NA,NA,NA,39.9,NA,30.2,-7.39,37.4,9.36,16.051,142200,0,1.8,1.85,2.35,NA,-27.3,8.39,-35.9,-41.7,18.8,NA,NA,NA,2.51,NA,1.91,3.55,-2.79,1.662,6.1815,142200,0,1.51,1.53,1.85,NA,-77,1.84,-52.8,-69.4,11.09,NA,NA,NA,1.92,NA,1.63,2.45,-2.95,-7.84,1.95,142200,0,2.13,2.05,2.97,NA,-13.1,21.7,-20.6,-23.9,39.6,NA,NA,NA,3.22,NA,2.16,4.87,-2.59,10.51,12.74,142200,0,2.62,1.46,1.92,NA,-1.33,2.4,-2.12,-1.13,1.21,NA,NA,NA,1.08,NA,1.02,2.18,-1.03,0.4398,1.1095,100,0,31.08,0,1.15,100,1.095,7.971,4.886,100,100,0,81.88,98.5,99.9,10.1326,10.954,0,0
"24","Inter Mountain Basins Big Sagebrush Steppe","Northwestern Glaciated Plains",405775,0,7.09,19.4,-3.875,NA,67.9,9.23,64.6,191,32.6,NA,NA,NA,36,NA,29.1,-13.22,NA,16.03,9.693,405775,0,1.58,2.05,1.82,NA,-30.3,6.32,-26.1,-57.2,12,NA,NA,NA,2.85,NA,1.73,4.46,NA,3.634,9.3289,405775,0,1.53,1.9,1.66,NA,-49.1,2.46,-34.1,-62.9,6.48,NA,NA,NA,2.69,NA,1.7,3.72,NA,2.5,7.55,405775,0,1.68,2.18,1.99,NA,-23.7,25.18,-19.7,-50.3,42.1,NA,NA,NA,3.1,NA,1.78,5.08,NA,7.31,10.85,405775,0,1.94,1.69,1.21,NA,-1.1,2.42,-1.29,-1.11,1.2,NA,NA,NA,1.05,NA,1.04,1.48,NA,1.2043,1.188,100,0,2,0,1.49,100,0,83.256,0.558,100,42.5,0,1.16,100,93.5,0.4186,71.814,0,0
"25","Inter Mountain Basins Big Sagebrush Steppe","Northwestern Great Plains",357584,0,7.88,20.4,-3.718,NA,63.8,10.4,60,NA,37.7,NA,NA,NA,37.1,NA,29.9,-11.91,43.2,15.26,-0.105,357584,0,1.6,1.94,1.84,NA,-29.2,6.13,-25.2,NA,12.3,NA,NA,NA,2.75,NA,1.69,4.46,-3.15,4.805,-3.9791,357584,0,1.52,1.62,1.65,NA,-43.6,1.83,-33.8,NA,6.68,NA,NA,NA,2.16,NA,1.47,3.55,-3.77,2.85,-13.07,357584,0,1.8,2.24,2.17,NA,-20.1,27.3,-17.2,NA,48.6,NA,NA,NA,3.01,NA,2.02,5.23,-2.19,7.68,8.29,357584,0,1.88,1.57,1.21,NA,-1.08,2.18,-1.35,NA,1.18,NA,NA,NA,1.05,NA,1.09,1.69,-1.04,1.335,-0.2607,100,0,5.7,0,9.46,100,37.789,64.848,0.041,100,76.4,0,15.57,99.7,95.1,0,26.544,0,0
"26","Inter Mountain Basins Big Sagebrush Steppe","Sierra Nevada",52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52737,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","Inter Mountain Basins Big Sagebrush Steppe","Snake River Plain",53626,0,8.49,19.9,-2.899,NA,41.2,11.06,38.8,107,56.9,NA,NA,NA,35.1,NA,30.4,-9.21,42.9,11.18,18.674,53626,0,1.97,1.95,2.55,NA,-23.9,7.58,-35.7,-34.6,17.9,NA,NA,NA,2.25,NA,1.92,4,-2.95,5.626,6.4645,53626,0,1.67,1.69,2,NA,-60.5,2.49,-49.4,-55.4,11.1,NA,NA,NA,1.98,NA,1.62,3.12,-2.99,-9.46,1.75,53626,0,2.16,2.07,2.98,NA,-12.6,21.9,-20.9,-27.8,33.3,NA,NA,NA,2.75,NA,2.09,4.79,-2.91,9.3,13.1,53626,0,2.54,1.51,2.05,NA,-1.35,2.65,-1.98,-1.12,1.4,NA,NA,NA,1.05,NA,1.03,2.21,-1.01,0.9822,1.0567,100,0,7.01,0,25.93,100,0.258,18.333,8.595,100,100,0,82.63,99.9,100,19.7713,26.595,0,0
"28","Inter Mountain Basins Big Sagebrush Steppe","Southern and Baja California Pine-Oak Mountains",19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19911,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","Inter Mountain Basins Big Sagebrush Steppe","Southern Rockies",145700,0,6.39,17.7,-4.067,NA,64.3,16.23,44.3,181,84.9,NA,NA,NA,36.7,NA,27.6,-10.52,38,12.19,9.207,145700,0,1.68,1.73,2.18,NA,-31.9,9.3,-26.4,-42,27.4,NA,NA,NA,2.45,NA,1.79,4.01,-2.23,5.026,0.0427,145700,0,1.58,1.6,1.72,NA,-42.8,3.93,-42.5,-44.1,13.89,NA,NA,NA,2.12,NA,1.56,3.38,-2.54,3.84,-12.31,145700,0,1.97,2.06,2.42,NA,-17.7,23.31,-19.7,-38.1,41.6,NA,NA,NA,2.68,NA,2.14,4.39,-1.47,7.81,13.09,145700,0,1.65,1.45,1.55,NA,-1.51,2.07,-1.64,-1.04,1.45,NA,NA,NA,1.03,NA,1.27,1.89,-1.07,1.1185,0.0556,100,0,5.15,0,100,100,93.31,29.503,4.288,100,100,0,11.32,100,100,1.2007,23.499,0,0
"30","Inter Mountain Basins Big Sagebrush Steppe","Southwestern Tablelands",198834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198834,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","Inter Mountain Basins Big Sagebrush Steppe","Strait of Georgia/Puget Lowland",36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36084,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","Inter Mountain Basins Big Sagebrush Steppe","Thompson-Okanogan Plateau",52638,0,7.02,17.4,-3.142,NA,65.6,25.45,30.7,NA,NA,NA,NA,NA,31.1,NA,NA,-8.04,NA,14.19,16.841,52638,0,1.49,1.77,1.72,NA,-28.9,13.19,-22.4,NA,NA,NA,NA,NA,2.28,NA,NA,3.35,NA,8.698,7.0561,52638,0,1.49,1.73,1.7,NA,-32.9,10.92,-23.8,NA,NA,NA,NA,NA,2.21,NA,NA,3.29,NA,8.7,6.51,52638,0,1.49,1.79,1.73,NA,-26.8,17.12,-19.5,NA,NA,NA,NA,NA,2.35,NA,NA,3.4,NA,8.7,7.77,52638,0,2.18,1.78,1.65,NA,-1.07,1.82,-1.48,NA,NA,NA,NA,NA,1.03,NA,NA,1.71,NA,1.0887,1.1007,100,0,28.57,0,0,100,0,14.286,85.714,100,100,0,57.14,100,100,0,0,0,0
"33","Inter Mountain Basins Big Sagebrush Steppe","Wasatch and Uinta Mountains",45693,0,6.25,17.3,-4.5,NA,60,23.13,25.5,150,87.8,NA,NA,NA,37.8,NA,28.2,-11.47,40,5.89,13.371,45693,0,2.03,2.02,2.5,NA,-40.5,15.84,-38.3,-52.1,28,NA,NA,NA,2.32,NA,2.07,4.44,-2.49,-0.191,11.4501,45693,0,1.96,1.93,2.11,NA,-62.4,4.91,-48.6,-69.4,22.13,NA,NA,NA,2.14,NA,1.94,3.89,-3.03,-7.94,8.64,45693,0,2.11,2.13,2.67,NA,-27.1,26.62,-26.8,-40.1,39.8,NA,NA,NA,2.53,NA,2.23,5.06,-2.14,8.48,13.66,45693,0,2.49,1.47,2.31,NA,-1.53,2.89,-2.75,-1.24,1.3,NA,NA,NA,1.08,NA,1.17,2.65,-1.09,-0.0212,1.2188,100,0,49.38,0,91.36,100,70.37,16.049,22.222,100,100,0,95.06,100,100,49.3827,33.333,0,0
